model,quantity,time,median,lwr,upr
Lognormal [14],Advantage,6.285714285714286,2.0134657679266272,1.8239591667308745,2.2143655694847713
Lognormal [14],Advantage,6.357142857142857,2.0026727201525474,1.810461180158717,2.202056610654589
Lognormal [14],Advantage,6.428571428571428,1.9925152081637516,1.7897540277096158,2.193534759629223
Lognormal [14],Advantage,6.5,1.9794656358837817,1.768841009089925,2.1897292572704004
Lognormal [14],Advantage,6.571428571428571,1.9681734086247724,1.7521626509149908,2.1901184298220215
Lognormal [14],Advantage,6.642857142857142,1.9567749995822545,1.7370585595324446,2.1884360395711084
Lognormal [14],Advantage,6.7142857142857135,1.9460860930690391,1.7236865200116787,2.1832956520350244
Lognormal [14],Advantage,6.785714285714286,1.9332232905132245,1.704121059717093,2.179381937236395
Lognormal [14],Advantage,6.857142857142857,1.9151503837905237,1.6814035280754545,2.1626814599836024
Lognormal [14],Advantage,6.928571428571428,1.8991699175282308,1.6725698828699649,2.150026192761618
Lognormal [14],Advantage,7,1.890615092688333,1.6653808857136645,2.142621419405868
Lognormal [14],Advantage,7.071428571428571,1.876797210107274,1.6648062482736488,2.116207782798863
Lognormal [14],Advantage,7.142857142857142,1.8671253098895693,1.674574833839519,2.1097099176784635
Lognormal [14],Advantage,7.2142857142857135,1.8549799576116763,1.6475641971660633,2.0785755373340535
Lognormal [14],Advantage,7.285714285714286,1.844102964108548,1.6454815284471476,2.0591155322470556
Lognormal [14],Advantage,7.357142857142857,1.8318304700231107,1.6381516092428456,2.050944016756391
Lognormal [14],Advantage,7.428571428571428,1.8234386320744105,1.619915919153606,2.0391667921562604
Lognormal [14],Advantage,7.5,1.8136027602180795,1.6114037153392244,2.0425219171623805
Lognormal [14],Advantage,7.571428571428571,1.8028796040977633,1.594205832598997,2.0348257034611037
Lognormal [14],Advantage,7.642857142857142,1.791700017591531,1.58402501701436,2.025344525572056
Lognormal [14],Advantage,7.7142857142857135,1.78369181870554,1.5677141436649238,2.0185138827826625
Lognormal [14],Advantage,7.785714285714286,1.7739502255147628,1.555639903274274,2.0054008851217615
Lognormal [14],Advantage,7.857142857142857,1.7662246508957655,1.5463759760775977,1.9888467870846778
Lognormal [14],Advantage,7.928571428571428,1.7564329012191484,1.5429074027609517,1.9730885948101675
Lognormal [14],Advantage,8,1.7499311256825656,1.5465008653532832,1.9572434923450175
Lognormal [14],Advantage,8.071428571428571,1.7398704806694825,1.5533811329262077,1.9378911632178226
Lognormal [14],Advantage,8.142857142857142,1.7308733031312722,1.5506132526578276,1.9237670641270175
Lognormal [14],Advantage,8.214285714285714,1.7236649306347531,1.548629341173122,1.9065447046348822
Lognormal [14],Advantage,8.285714285714285,1.717208387954122,1.5410574175454423,1.892302262959707
Lognormal [14],Advantage,8.357142857142858,1.7107511538699973,1.5354523039260524,1.8897794600845643
Lognormal [14],Advantage,8.428571428571427,1.6992472029749424,1.524858096132008,1.8884299005887584
Lognormal [14],Advantage,8.5,1.6864765842845593,1.514157177460637,1.8778424647456171
Lognormal [14],Advantage,8.571428571428571,1.6759083392651442,1.4958327291168432,1.8733341565182444
Lognormal [14],Advantage,8.642857142857142,1.6628886711447102,1.4746760180084355,1.8688653618882918
Lognormal [14],Advantage,8.714285714285714,1.6513777379949537,1.464484996944578,1.860678004801878
Lognormal [14],Advantage,8.785714285714285,1.6362704856264345,1.4506890606228124,1.8549768640892528
Lognormal [14],Advantage,8.857142857142858,1.6220462373751414,1.4327943684663489,1.8368523956530989
Lognormal [14],Advantage,8.928571428571427,1.6071962695013957,1.4231872160967163,1.810679184239837
Lognormal [14],Advantage,9,1.5917728391163308,1.412088418054567,1.7943724089758752
Lognormal [14],Advantage,9.071428571428571,1.5762075810726808,1.3938189596933404,1.7718660817504055
Lognormal [14],Advantage,9.142857142857142,1.5544749666997566,1.371233399593962,1.759329517135176
Lognormal [14],Advantage,9.214285714285714,1.5324795090672332,1.3655847287532876,1.7341139884304335
Lognormal [14],Advantage,9.285714285714285,1.509039202644122,1.3411495481844997,1.714610368310996
Lognormal [14],Advantage,9.357142857142856,1.4929011345341021,1.3300995931290147,1.7021263386767478
Lognormal [14],Advantage,9.428571428571429,1.476218870124931,1.3082155819769388,1.6779338563213473
Lognormal [14],Advantage,9.5,1.4558578770033943,1.2806787900830496,1.6728811705836322
Lognormal [14],Advantage,9.571428571428571,1.4391087692836284,1.2625059510115437,1.6783404200432728
Lognormal [14],Advantage,9.642857142857142,1.4240025474648816,1.2395887207065186,1.677163642679991
Lognormal [14],Advantage,9.714285714285714,1.4102572990711995,1.2189591170894052,1.680719468079648
Lognormal [14],Advantage,9.785714285714285,1.3992009680941846,1.2036221130708515,1.6814287642996504
Lognormal [14],Advantage,9.857142857142856,1.3872376326475617,1.1850807536145194,1.6803494202622538
Lognormal [14],Advantage,9.928571428571429,1.3779121260181357,1.1717603620085173,1.6806232252458795
Lognormal [14],Advantage,10,1.3696556622662097,1.160348799283621,1.6835832480868418
Lognormal [14],Delta,3,0.8899892196027063,0.8261162025780128,0.9621140884812026
Lognormal [14],Delta,3.071428571428571,0.8847094371429605,0.8255346262620633,0.9542263713630273
Lognormal [14],Delta,3.142857142857143,0.8814281134122206,0.8239388161816461,0.9486619560278959
Lognormal [14],Delta,3.214285714285714,0.8778459887782306,0.8205214856373709,0.9397405695974154
Lognormal [14],Delta,3.2857142857142856,0.8725831842157803,0.8159518801161705,0.9286251662012922
Lognormal [14],Delta,3.357142857142857,0.8679314144407537,0.8104943140006035,0.9227641554143349
Lognormal [14],Delta,3.4285714285714284,0.8626242673252311,0.8035483774048067,0.9204712801547724
Lognormal [14],Delta,3.5,0.8572702217773309,0.7983658411158429,0.9153188714088158
Lognormal [14],Delta,3.571428571428571,0.8515103499081532,0.7946143145308919,0.9111009947368034
Lognormal [14],Delta,3.642857142857143,0.8468026289687428,0.7890876531008926,0.9069612516537578
Lognormal [14],Delta,3.714285714285714,0.8424678583094254,0.7853601475431706,0.9028654413262696
Lognormal [14],Delta,3.7857142857142856,0.8383390737005778,0.7817368606067376,0.8990896399548765
Lognormal [14],Delta,3.8571428571428568,0.8342590262788003,0.7776353118052843,0.8990032498964061
Lognormal [14],Delta,3.9285714285714284,0.8300000854742142,0.7735300866418433,0.8937595703054293
Lognormal [14],Delta,4,0.8265469248651243,0.7680969229717112,0.8893893369308228
Lognormal [14],Delta,4.071428571428571,0.8223597279131349,0.7668316197393028,0.8853412571513453
Lognormal [14],Delta,4.142857142857142,0.818867520589675,0.7654159997502046,0.8787293524646713
Lognormal [14],Delta,4.2142857142857135,0.8147984099019467,0.7600368344469971,0.8704719642910196
Lognormal [14],Delta,4.285714285714286,0.8096538191235343,0.7556784469946006,0.8661133494224807
Lognormal [14],Delta,4.357142857142857,0.807305919783746,0.7531459799843618,0.8617591330294075
Lognormal [14],Delta,4.428571428571429,0.8046768254702652,0.7508974531852641,0.8602227824847964
Lognormal [14],Delta,4.5,0.8010122248271145,0.7458991554394624,0.855956509062245
Lognormal [14],Delta,4.571428571428571,0.7967900693479091,0.7374114583519623,0.8525846689621575
Lognormal [14],Delta,4.642857142857142,0.7934244739453422,0.7337140844161862,0.850133552847026
Lognormal [14],Delta,4.7142857142857135,0.7899525342911131,0.7273738048637325,0.8466878282764497
Lognormal [14],Delta,4.785714285714286,0.7867074875864115,0.7221113857524945,0.8436812112570993
Lognormal [14],Delta,4.857142857142857,0.7825069097008102,0.7198789916426606,0.8411480748681252
Lognormal [14],Delta,4.928571428571429,0.7795030589916777,0.7196702894327477,0.8361475384676635
Lognormal [14],Delta,5,0.7760535559970854,0.7194924758337465,0.8318962220281261
Lognormal [14],Delta,5.071428571428571,0.7726636452829259,0.7161263880371834,0.8263338505327593
Lognormal [14],Delta,5.142857142857142,0.769669123122336,0.7124476766566381,0.822292303549859
Lognormal [14],Delta,5.214285714285714,0.7674011072666906,0.7109578962427444,0.819165538889653
Lognormal [14],Delta,5.285714285714286,0.7632905714645337,0.7101552974232699,0.815882240019834
Lognormal [14],Delta,5.357142857142857,0.7599325854909034,0.7072725859739615,0.8124474196378317
Lognormal [14],Delta,5.428571428571428,0.75615567925245,0.7020503508517069,0.8101645830835568
Lognormal [14],Delta,5.5,0.7533247030253888,0.7010436111846396,0.8086477874370537
Lognormal [14],Delta,5.571428571428571,0.7494628915675217,0.696259260890145,0.8064286738187526
Lognormal [14],Delta,5.642857142857142,0.7468390942486101,0.693816187459897,0.8059640635641703
Lognormal [14],Delta,5.714285714285714,0.7449772960148482,0.6909173175156177,0.8075642791427861
Lognormal [14],Delta,5.785714285714286,0.7432056805037803,0.6877508368820073,0.8039509537198548
Lognormal [14],Delta,5.857142857142857,0.7413419077223722,0.6835457532577852,0.8023604274849214
Lognormal [14],Delta,5.928571428571428,0.74010077028592,0.6826044196928794,0.7992969699912718
Lognormal [14],Delta,6,0.7365490066202636,0.6832557132153889,0.7954253394455125
Lognormal [14],Delta,6.071428571428571,0.7354514415109299,0.684939325465226,0.792547433259907
Lognormal [14],Delta,6.142857142857142,0.7338869859293435,0.6866039611070835,0.7891968954271827
Lognormal [14],Delta,6.214285714285714,0.7320361978497787,0.6873838798409349,0.7868986689253069
Lognormal [14],Delta,6.285714285714286,0.730655895145446,0.6880321587834336,0.7854586687229823
Lognormal [14],Delta,6.357142857142857,0.7285842399271848,0.6832445432693238,0.7871360589854671
Lognormal [14],Delta,6.428571428571428,0.7288173872135999,0.6815450605098659,0.7866582535621568
Lognormal [14],Delta,6.5,0.7278211431812267,0.6801493809145064,0.7843190011805502
Lognormal [14],Delta,6.571428571428571,0.7255047332709161,0.6742427350329829,0.7814159222391852
Lognormal [14],Delta,6.642857142857142,0.7239643814207795,0.6699414635037497,0.7790868023945157
Lognormal [14],Delta,6.7142857142857135,0.7222811753456131,0.6663439791958051,0.782168804079637
Lognormal [14],Delta,6.785714285714286,0.7203750121804546,0.6622709805915797,0.7810066488384971
Lognormal [14],Delta,6.857142857142857,0.7186611280081752,0.6583686572597457,0.7771286722146747
Lognormal [14],Delta,6.928571428571428,0.7165784687706109,0.6570827254947126,0.7723229728283246
Lognormal [14],Delta,7,0.7138061430593383,0.6567283803144606,0.7696594956469948
Lognormal [14],Delta,7.071428571428571,0.7122045351298181,0.6534047261769849,0.7697639110839836
Lognormal [14],Delta,7.142857142857142,0.7100597867371693,0.6506524571913604,0.7719858991247549
Lognormal [14],Delta,7.2142857142857135,0.7079560872258173,0.652092945787215,0.7655702927796282
Lognormal [14],Delta,7.285714285714286,0.7042723308153596,0.6509490319796413,0.7618793043473637
Lognormal [14],Delta,7.357142857142857,0.7002539049424398,0.6489049440141231,0.7614302383833716
Lognormal [14],Delta,7.428571428571428,0.698128260001653,0.6457433211464695,0.7616341833342197
Lognormal [14],Delta,7.5,0.6965017783452934,0.6421109407456853,0.7606179763824484
Lognormal [14],Delta,7.571428571428571,0.6937629846102369,0.6391669997016297,0.7571287102612486
Lognormal [14],Delta,7.642857142857142,0.6911360838463745,0.6359099070603053,0.7547566822864864
Lognormal [14],Delta,7.7142857142857135,0.6895569784535414,0.6345561459366965,0.7576740263380487
Lognormal [14],Delta,7.785714285714286,0.6884405957052101,0.6351586290823326,0.7559647333971764
Lognormal [14],Delta,7.857142857142857,0.6869639753036295,0.6353261553124919,0.7521780679630594
Lognormal [14],Delta,7.928571428571428,0.6863670113470303,0.6352507084347092,0.748009159725589
Lognormal [14],Delta,8,0.6864149991703655,0.6365228599735494,0.7441047424745719
Lognormal [14],Delta,8.071428571428571,0.6859488810522407,0.6379479771770136,0.7442812000139898
Lognormal [14],Delta,8.142857142857142,0.6866691313792571,0.640210664593822,0.7448395203924137
Lognormal [14],Delta,8.214285714285714,0.6878510673092293,0.6433976823516251,0.7456167774884352
Lognormal [14],Delta,8.285714285714285,0.690447822754648,0.6454096021542948,0.7482268644505615
Lognormal [14],Delta,8.357142857142858,0.692403622777423,0.6476338536279622,0.7498568478446173
Lognormal [14],Delta,8.428571428571427,0.6941892874710798,0.6478625569801671,0.751633088312896
Lognormal [14],Delta,8.5,0.6973567822351994,0.6480268718736957,0.7546319700785077
Lognormal [14],Delta,8.571428571428571,0.7009714759815311,0.6516318320765333,0.7587356917272587
Lognormal [14],Delta,8.642857142857142,0.7045120422248395,0.6528339728488853,0.763966987207291
Lognormal [14],Delta,8.714285714285714,0.708688423383601,0.6553179019245153,0.7696315531864887
Lognormal [14],Delta,8.785714285714285,0.7136904836272686,0.6589628452372943,0.7755572518901447
Lognormal [14],Delta,8.857142857142858,0.7186802266867606,0.6637066000785932,0.7827218006070644
Lognormal [14],Delta,8.928571428571427,0.7258125396614217,0.6688159934028537,0.7872759072631396
Lognormal [14],Delta,9,0.7325063382213013,0.677884928903204,0.7926955014245533
Lognormal [14],Delta,9.071428571428571,0.7392613523283924,0.6839574264373209,0.8004673815642073
Lognormal [14],Delta,9.142857142857142,0.7456501034251208,0.6887047226561321,0.8063841657727993
Lognormal [14],Delta,9.214285714285714,0.7532185782928136,0.6963107158152527,0.8109718714483717
Lognormal [14],Delta,9.285714285714285,0.7623671739452607,0.7021168455301727,0.8213834109687526
Lognormal [14],Delta,9.357142857142856,0.7693553369223742,0.7063573805958656,0.8337490039515305
Lognormal [14],Delta,9.428571428571429,0.777454628882744,0.712427823308887,0.84224786669459
Lognormal [14],Delta,9.5,0.7850409530156637,0.7171394119299941,0.8552395704663726
Lognormal [14],Delta,9.571428571428571,0.7935812766950628,0.7202351030649776,0.8678086754066716
Lognormal [14],Delta,9.642857142857142,0.8007748916461446,0.7231582150874257,0.8805432134316848
Lognormal [14],Delta,9.714285714285714,0.807186397244106,0.7259156358139066,0.8921949062723189
Lognormal [14],Delta,9.785714285714285,0.8128663863123986,0.7284763824024791,0.9036837785462273
Lognormal [14],Delta,9.857142857142856,0.820228504879664,0.7261300966638845,0.913707572992006
Lognormal [14],Delta,9.928571428571429,0.825587973898407,0.7266602629278559,0.9220678694760649
Lognormal [14],Delta,10,0.8298313682498973,0.7289321671064491,0.9307807678945755
Lognormal [14],Omicron,3,1.6026256016901201,1.4727289990008658,1.7275514528062963
Lognormal [14],Omicron,3.071428571428571,1.6175650007877969,1.4933345358140442,1.7417621446068279
Lognormal [14],Omicron,3.142857142857143,1.6307606709519464,1.5110330774752219,1.7554536555069427
Lognormal [14],Omicron,3.214285714285714,1.642901677925472,1.5251014474464963,1.7681550907814323
Lognormal [14],Omicron,3.2857142857142856,1.657664205775719,1.5424269456965165,1.7815070321085793
Lognormal [14],Omicron,3.357142857142857,1.6699245204387567,1.5461395656160908,1.8063684743285175
Lognormal [14],Omicron,3.4285714285714284,1.6815294298795074,1.547682653160915,1.8262868830867225
Lognormal [14],Omicron,3.5,1.6929409912663977,1.552462479384457,1.8425913147846849
Lognormal [14],Omicron,3.571428571428571,1.704295314273062,1.5671416482347948,1.8563030069113757
Lognormal [14],Omicron,3.642857142857143,1.7134300742167148,1.5697012845962015,1.873831164152242
Lognormal [14],Omicron,3.714285714285714,1.7184620623061786,1.5651939052713197,1.8907882845520168
Lognormal [14],Omicron,3.7857142857142856,1.7216979161060535,1.573832923961747,1.8987856351623098
Lognormal [14],Omicron,3.8571428571428568,1.7260557132980687,1.5835404385318717,1.8985564047239445
Lognormal [14],Omicron,3.9285714285714284,1.7270319713807207,1.5891791719015722,1.8957610602592871
Lognormal [14],Omicron,4,1.7237783000363884,1.5942141287611606,1.8921619317963372
Lognormal [14],Omicron,4.071428571428571,1.7186564487037583,1.5951983831588177,1.8782758028330455
Lognormal [14],Omicron,4.142857142857142,1.7125541985369683,1.58938672010008,1.861929223214539
Lognormal [14],Omicron,4.2142857142857135,1.702536121259857,1.582980525701678,1.846568805090301
Lognormal [14],Omicron,4.285714285714286,1.696865230382127,1.5848473497975895,1.8390590173634977
Lognormal [14],Omicron,4.357142857142857,1.6915333034732352,1.5813786472146476,1.8268615538679174
Lognormal [14],Omicron,4.428571428571429,1.6839044444310627,1.5687848870787011,1.8221254271678113
Lognormal [14],Omicron,4.5,1.6777019846062071,1.5562135743124015,1.8158431071297052
Lognormal [14],Omicron,4.571428571428571,1.6694373161296028,1.5429250509074222,1.8096569152145217
Lognormal [14],Omicron,4.642857142857142,1.6611003276815755,1.5253385431764803,1.7994928801170815
Lognormal [14],Omicron,4.7142857142857135,1.6513590583247963,1.522701233252949,1.7918160529741491
Lognormal [14],Omicron,4.785714285714286,1.6426662329037875,1.5126849369500392,1.7886668148793912
Lognormal [14],Omicron,4.857142857142857,1.6357980589691619,1.5053181541472669,1.781536520230433
Lognormal [14],Omicron,4.928571428571429,1.6246188532284904,1.4989770437142513,1.7682569278365163
Lognormal [14],Omicron,5,1.618351156649347,1.495712686119807,1.7515894772537985
Lognormal [14],Omicron,5.071428571428571,1.6101673136283823,1.4923296168089346,1.7436088667085436
Lognormal [14],Omicron,5.142857142857142,1.600786204496638,1.4906474584233684,1.7321513903067507
Lognormal [14],Omicron,5.214285714285714,1.5956659897184036,1.478631809355793,1.7294237570633122
Lognormal [14],Omicron,5.285714285714286,1.586972699466888,1.4769035664233003,1.7272074791907492
Lognormal [14],Omicron,5.357142857142857,1.5804224560371445,1.4722571288150061,1.7150399436496735
Lognormal [14],Omicron,5.428571428571428,1.574000114957069,1.463625366640343,1.7094710108166136
Lognormal [14],Omicron,5.5,1.5674094552706759,1.4486814146218725,1.702818822666132
Lognormal [14],Omicron,5.571428571428571,1.560747258332983,1.4420476706058263,1.6960523638196616
Lognormal [14],Omicron,5.642857142857142,1.5531530642550222,1.4323351956205772,1.6860538103091736
Lognormal [14],Omicron,5.714285714285714,1.5456298909539576,1.4216793219972181,1.6827614603729268
Lognormal [14],Omicron,5.785714285714286,1.5370922149083657,1.4101278740511094,1.6703560798435153
Lognormal [14],Omicron,5.857142857142857,1.5318714910464817,1.4071894414629371,1.6594300907936734
Lognormal [14],Omicron,5.928571428571428,1.52306005815524,1.3969555584003595,1.6493463761811358
Lognormal [14],Omicron,6,1.5111618556390094,1.3887529254191393,1.633000718557151
Lognormal [14],Omicron,6.071428571428571,1.5015049587954994,1.3866674148922615,1.6205008922119726
Lognormal [14],Omicron,6.142857142857142,1.4920269173262368,1.3791745439504357,1.6129192716619531
Lognormal [14],Omicron,6.214285714285714,1.4825675923422188,1.372076196832997,1.605296563982721
Lognormal [14],Omicron,6.285714285714286,1.4720916688359877,1.3649884906130998,1.597157307480895
Lognormal [14],Omicron,6.357142857142857,1.4610039157307468,1.3505733585601667,1.5870052372809982
Lognormal [14],Omicron,6.428571428571428,1.4498967187323721,1.3384609037890918,1.5757298539034097
Lognormal [14],Omicron,6.5,1.4388499093485763,1.3224726745521038,1.5655875775932573
Lognormal [14],Omicron,6.571428571428571,1.4262159489042894,1.3115240888654853,1.5557659689931806
Lognormal [14],Omicron,6.642857142857142,1.4163089166171001,1.2972094548843263,1.5435784028233492
Lognormal [14],Omicron,6.7142857142857135,1.402683952191099,1.2842408384537818,1.534237033698498
Lognormal [14],Omicron,6.785714285714286,1.3882467954070807,1.2740865983692053,1.5189705086971423
Lognormal [14],Omicron,6.857142857142857,1.3725591044444525,1.264737602909357,1.5005513644660449
Lognormal [14],Omicron,6.928571428571428,1.3614706642275927,1.25722162515618,1.4849813650726373
Lognormal [14],Omicron,7,1.3493626364016134,1.246479225286762,1.462500235562242
Lognormal [14],Omicron,7.071428571428571,1.3362523072292696,1.2346417946533446,1.4499543731107711
Lognormal [14],Omicron,7.142857142857142,1.3215088074256396,1.2255718902189496,1.4408244825818093
Lognormal [14],Omicron,7.2142857142857135,1.3101656476782897,1.2129181398178799,1.422071750746591
Lognormal [14],Omicron,7.285714285714286,1.2987542737093294,1.2039418725957662,1.4155964277137092
Lognormal [14],Omicron,7.357142857142857,1.2836170228076509,1.191806600945872,1.4058306423683051
Lognormal [14],Omicron,7.428571428571428,1.2707760901124503,1.1779211096565243,1.388978771847996
Lognormal [14],Omicron,7.5,1.260078296042448,1.161062483238416,1.3746747510202864
Lognormal [14],Omicron,7.571428571428571,1.2473825925770983,1.1492337129108936,1.3656482958933909
Lognormal [14],Omicron,7.642857142857142,1.2391048265288458,1.13894021603019,1.3605613953172804
Lognormal [14],Omicron,7.7142857142857135,1.2308624258632546,1.1291650768536778,1.3535689364581236
Lognormal [14],Omicron,7.785714285714286,1.2212381965619807,1.1203928956794458,1.3475143294248375
Lognormal [14],Omicron,7.857142857142857,1.2137633165522228,1.1138578682592999,1.335639037780408
Lognormal [14],Omicron,7.928571428571428,1.207399660300544,1.1075810016130991,1.3213429714652722
Lognormal [14],Omicron,8,1.2035032805241328,1.1074300436393945,1.3095688436135642
Lognormal [14],Omicron,8.071428571428571,1.1988765469589526,1.107697052274129,1.2976457448106338
Lognormal [14],Omicron,8.142857142857142,1.192930442427813,1.1022468090044317,1.2859999218359242
Lognormal [14],Omicron,8.214285714285714,1.189140445405931,1.0995676826034986,1.276287458878486
Lognormal [14],Omicron,8.285714285714285,1.1871955113649109,1.094816119078342,1.2712383308832345
Lognormal [14],Omicron,8.357142857142858,1.183337842816829,1.0849862323274666,1.272305676822482
Lognormal [14],Omicron,8.428571428571427,1.1781842255311918,1.0741852123797409,1.2713662085816053
Lognormal [14],Omicron,8.5,1.1758267140284833,1.0682773221514186,1.2682855746592754
Lognormal [14],Omicron,8.571428571428571,1.1745636308108507,1.0699487511924775,1.267519965436306
Lognormal [14],Omicron,8.642857142857142,1.171379580503475,1.0664315970608649,1.2653878895014756
Lognormal [14],Omicron,8.714285714285714,1.1698164756301657,1.061353687695408,1.2671101478804148
Lognormal [14],Omicron,8.785714285714285,1.1675938299100301,1.059253898807966,1.2682249164562491
Lognormal [14],Omicron,8.857142857142858,1.1640284375457464,1.0630327263839856,1.2636193984462294
Lognormal [14],Omicron,8.928571428571427,1.1618108875868023,1.0635137920656343,1.2583427248978278
Lognormal [14],Omicron,9,1.1583070594536173,1.0641197280420847,1.2509891345387294
Lognormal [14],Omicron,9.071428571428571,1.1568073548954507,1.065940600866489,1.245833082834684
Lognormal [14],Omicron,9.142857142857142,1.1552880938884114,1.0670339443235575,1.2472501236179327
Lognormal [14],Omicron,9.214285714285714,1.155390781405927,1.0697507228997964,1.2487285866475237
Lognormal [14],Omicron,9.285714285714285,1.1522417739235034,1.0681315719768798,1.251886596683613
Lognormal [14],Omicron,9.357142857142856,1.149049009405158,1.0644567840198966,1.2565428134203411
Lognormal [14],Omicron,9.428571428571429,1.1479517436977913,1.0580010018605552,1.2591264365606893
Lognormal [14],Omicron,9.5,1.1459587246691139,1.0508541023323685,1.2695579031917636
Lognormal [14],Omicron,9.571428571428571,1.1442388790499138,1.0411615733875001,1.2805142581707043
Lognormal [14],Omicron,9.642857142857142,1.1410384445512696,1.0296438556047711,1.285091356731031
Lognormal [14],Omicron,9.714285714285714,1.1403243884870193,1.0202597120989483,1.2885457624400307
Lognormal [14],Omicron,9.785714285714285,1.138384195279066,1.0103052148891083,1.298164446152813
Lognormal [14],Omicron,9.857142857142856,1.1382896913328557,1.0047548016324233,1.311869046858139
Lognormal [14],Omicron,9.928571428571429,1.1374727530427866,0.9963525605549205,1.3180489650914575
Lognormal [14],Omicron,10,1.1364620994233428,0.9924167036852389,1.323829777120099
Updated-V observed-pair mechanistic,Advantage,3,1.8545323270950242,1.643846142556184,2.087588679128078
Updated-V observed-pair mechanistic,Advantage,3.071428571428571,1.880227592460377,1.6756943119744439,2.120801544649763
Updated-V observed-pair mechanistic,Advantage,3.142857142857143,1.9094131041679492,1.7041110620227713,2.147670653909286
