prior_scenario,accuracy,strength,job_id,rep_id,variable,true_value,prior_mean,prior_sd,median,q5,q95,prior_error,prior_abs_error,posterior_error,posterior_abs_error,improvement_over_prior,posterior_moved_toward_truth,interval_width,covered,posterior_shift_from_prior_sd,prior_truth_distance_sd,rhat,ess_bulk,ess_tail
mildly_wrong_moderate,mildly_wrong,moderate,65,7,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.97245,-3.357933,-1.0807569999999997,-0.06453852113757108,0.06453852113757108,-0.13986853625168982,0.13986853625168982,-0.07533001511411874,FALSE,2.2771760000000003,TRUE,-0.07533001511411874,-0.06453852113757108,1.0008898335957193,626.666391153384,749.3253440621969
mildly_wrong_moderate,mildly_wrong,moderate,65,7,log_r,-1.3093333199837622,-1.0861897686695525,0.35,-1.12462,-1.6583135,-0.6008557,0.2231435513142097,0.2231435513142097,0.18471331998376228,0.18471331998376228,0.03843023133044743,TRUE,1.0574578,TRUE,-0.10980066094413551,0.6375530037548849,1.0010373388681644,849.4016169205605,825.4130243958151
mildly_wrong_moderate,mildly_wrong,moderate,65,7,log_d,-0.4780358009429998,-0.6405547304407747,0.35,-0.551094,-0.9094061999999999,-0.18473515000000001,-0.1625189294977749,0.1625189294977749,-0.07305819905700017,0.07305819905700017,0.08946073044077474,TRUE,0.72467105,TRUE,0.2556020869736421,-0.4643397985650712,1.0034979729906321,628.4044956639679,543.7846286402157
mildly_wrong_moderate,mildly_wrong,moderate,65,7,m,3.5,3.95,0.6,3.918875,3.051914,4.804723499999999,0.4500000000000002,0.4500000000000002,0.4188749999999999,0.4188749999999999,0.03112500000000029,TRUE,1.7528094999999988,TRUE,-0.05187500000000049,0.7500000000000003,1.007172046186355,692.4804856849706,606.811258449339
mildly_wrong_moderate,mildly_wrong,moderate,65,7,log_kappa,0.04879016416943205,0.2719337154836418,0.35,0.2207285,-0.330186,0.7683860999999998,0.22314355131420976,0.22314355131420976,0.17193833583056795,0.17193833583056795,0.05120521548364182,TRUE,1.0985720999999997,TRUE,-0.14630061566754807,0.6375530037548851,1.0040865240500738,947.1937382031089,719.1918131461326
mildly_wrong_moderate,mildly_wrong,moderate,65,7,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.35,-0.8317745000000001,-1.4172574999999998,-0.23586435000000006,0.18232155679395456,0.18232155679395456,0.21804762449867776,0.21804762449867776,-0.0357260677047232,FALSE,1.18139315,TRUE,0.102074479156352,0.520918733697013,1.0012896739695114,1080.6925540365094,603.063891333324
mildly_wrong_strong,mildly_wrong,strong,66,7,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.9724,-3.1619135,-1.1154835000000003,-0.06453852113757108,0.06453852113757108,-0.13981853625168972,0.13981853625168972,-0.07528001511411864,FALSE,2.0464299999999995,TRUE,-0.07528001511411864,-0.06453852113757108,1.002631672933826,417.1709932119515,439.90533388817113
mildly_wrong_strong,mildly_wrong,strong,66,7,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.998505,-3.1950905,-1.2463915000000003,-0.06453852113757108,0.06453852113757108,-0.16592353625168976,0.16592353625168976,-0.10138501511411868,FALSE,1.9486989999999997,TRUE,-0.10138501511411868,-0.06453852113757108,1.000175891548436,558.277938498649,742.5496827460087
mildly_wrong_strong,mildly_wrong,strong,66,7,log_r,-1.3093333199837622,-1.0861897686695525,0.15,-1.0878,-1.32588,-0.8645225,0.2231435513142097,0.2231435513142097,0.22153331998376213,0.22153331998376213,0.0016102313304475757,TRUE,0.4613575,TRUE,-0.010734875536317173,1.4876236754280647,1.0072624777104064,788.2793326328933,877.8536459885681
mildly_wrong_strong,mildly_wrong,strong,66,7,log_d,-0.4780358009429998,-0.6405547304407747,0.15,-0.5849375,-0.82953695,-0.3792696000000001,-0.1625189294977749,0.1625189294977749,-0.1069016990570002,0.1069016990570002,0.05561723044077471,TRUE,0.45026734999999996,TRUE,0.3707815362718314,-1.0834595299851661,1.0040462909332144,612.3076664492498,802.9740789441183
mildly_wrong_strong,mildly_wrong,strong,66,7,m,3.5,3.95,0.25,3.929425,3.5231565,4.341257000000001,0.4500000000000002,0.4500000000000002,0.42942500000000017,0.42942500000000017,0.02057500000000001,TRUE,0.8181005000000008,FALSE,-0.08230000000000004,1.8000000000000007,1.0016576329590154,895.5503562924289,783.0383927108795
mildly_wrong_strong,mildly_wrong,strong,66,7,log_kappa,0.04879016416943205,0.2719337154836418,0.15,0.2851055,0.038300095,0.5411330999999998,0.22314355131420976,0.22314355131420976,0.23631533583056796,0.23631533583056796,-0.013171784516358198,FALSE,0.5028330049999998,TRUE,0.08781189677572132,1.4876236754280652,1.000530472042476,1256.27859294687,823.119435177553
mildly_wrong_strong,mildly_wrong,strong,66,7,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.15,-0.8578790000000001,-1.134092,-0.6149835499999999,0.18232155679395456,0.18232155679395456,0.1919431244986778,0.1919431244986778,-0.009621567704723222,FALSE,0.5191084500000002,TRUE,0.06414378469815482,1.2154770452930306,1.007717667666675,1187.758716344313,871.9643579241718
badly_wrong_weak,badly_wrong,weak,67,7,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.7580650000000002,-3.3480159999999994,-0.33647525000000006,-0.06453852113757108,0.06453852113757108,0.07451646374831,0.07451646374831,-0.009977942610738921,FALSE,3.0115407499999995,TRUE,0.13905498488588108,-0.06453852113757108,1.00502008118329,649.3018917155401,886.7572125520801
badly_wrong_weak,badly_wrong,weak,67,7,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.01056,-3.64721,-0.9021723,-0.06453852113757108,0.06453852113757108,-0.1779785362516897,0.1779785362516897,-0.11344001511411861,FALSE,2.7450376999999997,TRUE,-0.11344001511411861,-0.06453852113757108,1.0066166269926726,691.0889131284673,630.4311986819923
badly_wrong_weak,badly_wrong,weak,67,7,log_r,-1.3093333199837622,-0.8393296907380265,0.75,-1.157445,-2.1165345,-0.28711245000000035,0.4700036292457357,0.4700036292457357,0.15188831998376218,0.15188831998376218,0.3181153092619735,TRUE,1.8294220499999998,TRUE,-0.42415374568263137,0.626671505660981,1.001140047245963,831.4141911788216,778.0125130386509
badly_wrong_weak,badly_wrong,weak,67,7,log_d,-0.4780358009429998,-0.908818717035454,0.75,-0.52858,-0.9473663999999999,0.13758854999999998,-0.4307829160924542,0.4307829160924542,-0.05054419905700025,0.05054419905700025,0.380238717035454,TRUE,1.08495495,TRUE,0.506984956047272,-0.5743772214566056,1.024290638480633,263.781667726205,195.44543320773968
badly_wrong_weak,badly_wrong,weak,67,7,m,3.5,4.4,1.5,4.333885,2.8497795,5.6542245,0.9000000000000004,0.9000000000000004,0.8338850000000004,0.8338850000000004,0.06611499999999992,TRUE,2.804445,TRUE,-0.04407666666666662,0.6000000000000002,1.0048451861256575,711.2693457883552,610.4790982175157
badly_wrong_weak,badly_wrong,weak,67,7,log_kappa,0.04879016416943205,0.6365768290715511,0.75,0.5474555,-0.55513015,1.8752544999999998,0.5877866649021191,0.5877866649021191,0.49866533583056794,0.49866533583056794,0.08912132907155113,TRUE,2.4303846499999997,TRUE,-0.11882843876206817,0.7837155532028254,1.0081559467549404,573.523387619406,435.2620936135753
badly_wrong_weak,badly_wrong,weak,67,7,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.75,-0.5027874999999999,-1.8131685,0.6442030499999994,0.4700036292457357,0.4700036292457357,0.5470346244986779,0.5470346244986779,-0.07703099525294221,FALSE,2.4573715499999995,TRUE,0.10270799367058962,0.626671505660981,1.0044604870477043,865.3248913026853,804.4488110072525
badly_wrong_moderate,badly_wrong,moderate,68,7,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.5370949999999999,-3.0025119999999994,-0.012386241500000719,-0.06453852113757108,0.06453852113757108,0.29548646374831034,0.29548646374831034,-0.23094794261073925,FALSE,2.9901257584999987,TRUE,0.3600249848858814,-0.06453852113757108,1.0055565916158624,690.8450061472353,741.7873113193491
badly_wrong_moderate,badly_wrong,moderate,68,7,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.08181,-3.4367039999999998,-1.1647680000000002,-0.06453852113757108,0.06453852113757108,-0.24922853625168973,0.24922853625168973,-0.18469001511411864,FALSE,2.2719359999999993,TRUE,-0.18469001511411864,-0.06453852113757108,1.0029164977958855,752.6110943525317,748.9876962900875
badly_wrong_moderate,badly_wrong,moderate,68,7,log_r,-1.3093333199837622,-0.8393296907380265,0.35,-0.9251564999999999,-1.4476305,-0.4287121500000001,0.4700036292457357,0.4700036292457357,0.3841768199837623,0.3841768199837623,0.08582680926197339,TRUE,1.0189183499999999,TRUE,-0.2452194550342097,1.3428675121306735,1.001324007834886,1082.0380168959066,777.1168540613766
badly_wrong_moderate,badly_wrong,moderate,68,7,log_d,-0.4780358009429998,-0.908818717035454,0.35,-0.6889115,-1.0193664999999998,-0.3843549000000001,-0.4307829160924542,0.4307829160924542,-0.2108756990570002,0.2108756990570002,0.21990721703545402,TRUE,0.6350115999999997,TRUE,0.6283063343870116,-1.2308083316927265,1.0056740000363287,729.4964033706461,811.8215419377941
badly_wrong_moderate,badly_wrong,moderate,68,7,m,3.5,4.4,0.6,4.31884,3.4078355,5.101871000000001,0.9000000000000004,0.9000000000000004,0.8188399999999998,0.8188399999999998,0.08116000000000057,TRUE,1.694035500000001,TRUE,-0.13526666666666762,1.5000000000000007,1.0072872572024103,733.3511416340775,653.4687418949437
badly_wrong_moderate,badly_wrong,moderate,68,7,log_kappa,0.04879016416943205,0.6365768290715511,0.35,0.6253070000000001,0.054582595000000025,1.2223614999999999,0.5877866649021191,0.5877866649021191,0.576516835830568,0.576516835830568,0.011269829071551052,TRUE,1.1677789049999998,FALSE,-0.032199511633003004,1.6793904711489116,1.0103245680083408,974.5556841613026,551.1993469419028
badly_wrong_moderate,badly_wrong,moderate,68,7,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.35,-0.564388,-1.1577505,9.774812499995333e-4,0.4700036292457357,0.4700036292457357,0.48543412449867784,0.48543412449867784,-0.015430495252942156,FALSE,1.1587279812499995,TRUE,0.044087129294120446,1.3428675121306735,1.0053668082378586,899.8418401245644,852.3353291264765
badly_wrong_strong,badly_wrong,strong,69,7,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.12812,-2.051081,0.1955324999999998,-0.06453852113757108,0.06453852113757108,0.7044614637483102,0.7044614637483102,-0.6399229426107391,FALSE,2.2466134999999996,TRUE,0.7689999848858813,-0.06453852113757108,1.0039916809652876,647.7497203150205,549.9203849784078
badly_wrong_strong,badly_wrong,strong,69,7,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.93227,-2.9342535,-1.2187435,-0.06453852113757108,0.06453852113757108,-0.09968853625168972,0.09968853625168972,-0.03515001511411864,FALSE,1.71551,TRUE,-0.03515001511411864,-0.06453852113757108,1.0047025195957169,802.312115306402,885.5078069657525
badly_wrong_strong,badly_wrong,strong,69,7,log_r,-1.3093333199837622,-0.8393296907380265,0.15,-0.8301365,-1.0668265,-0.6038736000000001,0.4700036292457357,0.4700036292457357,0.4791968199837622,0.4791968199837622,-0.009193190738026491,FALSE,0.4629528999999998,FALSE,0.06128793825350994,3.133357528304905,1.0087785395802285,644.3627850845478,773.0093092956638
badly_wrong_strong,badly_wrong,strong,69,7,log_d,-0.4780358009429998,-0.908818717035454,0.15,-0.8361825,-1.0440699999999998,-0.6246673500000001,-0.4307829160924542,0.4307829160924542,-0.35814669905700025,0.35814669905700025,0.07263621703545398,TRUE,0.41940264999999977,FALSE,0.4842414469030265,-2.871886107283028,1.0022323063098115,888.3866775811466,945.8793464165677
badly_wrong_strong,badly_wrong,strong,69,7,m,3.5,4.4,0.25,4.388294999999999,4.0066085000000005,4.749332999999999,0.9000000000000004,0.9000000000000004,0.8882949999999994,0.8882949999999994,0.011705000000000965,TRUE,0.7427244999999987,FALSE,-0.04682000000000386,3.6000000000000014,1.0107167791731038,779.1906443686596,704.9452806252626
badly_wrong_strong,badly_wrong,strong,69,7,log_kappa,0.04879016416943205,0.6365768290715511,0.15,0.633355,0.40223279999999995,0.87010525,0.5877866649021191,0.5877866649021191,0.584564835830568,0.584564835830568,0.0032218290715511078,TRUE,0.4678724500000001,FALSE,-0.021478860477007387,3.918577766014127,1.0063954161553013,830.8887719487433,656.6518990259298
badly_wrong_strong,badly_wrong,strong,69,7,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.15,-0.576416,-0.8184098999999999,-0.33291665000000004,0.4700036292457357,0.4700036292457357,0.4734061244986778,0.4734061244986778,-0.003402495252942117,FALSE,0.4854932499999999,FALSE,0.02268330168628078,3.133357528304905,1.0043500186357137,996.2413437068838,919.7796916242366
manuscript_default,manuscript_default,default,70,7,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.001505,-3.5687395,-0.4968421500000002,-0.06453852113757108,0.06453852113757108,-0.16892353625168965,0.16892353625168965,-0.10438501511411857,FALSE,3.0718973499999995,TRUE,-0.10438501511411857,-0.06453852113757108,1.0105057956059242,625.3455369100401,771.9872757022308
manuscript_default,manuscript_default,default,70,7,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.70576,-3.1951639999999997,-0.4454876500000001,-0.06453852113757108,0.06453852113757108,0.12682146374831027,0.12682146374831027,-0.06228294261073919,FALSE,2.7496763499999997,TRUE,0.19135998488588135,-0.06453852113757108,1.0032298406330769,735.1206806371479,491.5751143953495
manuscript_default,manuscript_default,default,70,7,log_r,-1.3093333199837622,-1.3862943611198906,0.75,-1.411035,-2.5257135,-0.3336844000000001,-0.07696104113612834,0.07696104113612834,-0.1017016800162378,0.1017016800162378,-0.024740638880109467,FALSE,2.1920291,TRUE,-0.03298751850681262,-0.10261472151483779,1.0034444326619993,737.6288243708628,488.78105756817496
manuscript_default,manuscript_default,default,70,7,log_d,-0.4780358009429998,-0.5108256237659907,0.75,-0.3960585,-0.8972328999999999,0.5113935999999999,-0.03278982282299092,0.03278982282299092,0.08197730094299982,0.08197730094299982,-0.0491874781200089,FALSE,1.4086264999999998,TRUE,0.15302283168798766,-0.043719763763987896,1.0111173586166406,578.7157577286201,420.14349069399526
manuscript_default,manuscript_default,default,70,7,m,3.5,3.5,1.5,3.74404,2.0689405,5.459412,0,0,0.24404000000000003,0.24404000000000003,-0.24404000000000003,FALSE,3.3904715000000003,TRUE,0.16269333333333336,0,1.0130266279546323,458.6024024984604,468.23422339561085
manuscript_default,manuscript_default,default,70,7,log_kappa,0.04879016416943205,0,1,-0.09648495,-1.0213065,1.3930964999999997,-0.04879016416943205,0.04879016416943205,-0.14527511416943206,0.14527511416943206,-0.09648495000000001,FALSE,2.4144029999999996,TRUE,-0.09648495,-0.04879016416943205,1.0099968774459005,561.6245251256094,403.7318423178926
manuscript_default,manuscript_default,default,70,7,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.75,-0.985974,-2.1902654999999998,0.2856349999999995,0,0,0.06384812449867783,0.06384812449867783,-0.06384812449867783,FALSE,2.4759004999999994,TRUE,0.08513083266490377,0,1.0005524401616932,672.5302893009723,493.8256954524955
accurate_weak,accurate,weak,71,8,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.905075,-3.348211,-0.45426190000000033,-0.06453852113757108,0.06453852113757108,-0.07249353625168986,0.07249353625168986,-0.00795501511411878,FALSE,2.8939490999999995,TRUE,-0.00795501511411878,-0.06453852113757108,1.0062314602483846,781.0153520021015,692.1938334209501
accurate_weak,accurate,weak,71,8,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.103585,-3.5169315,-0.9673094000000001,-0.06453852113757108,0.06453852113757108,-0.2710035362516896,0.2710035362516896,-0.20646501511411852,FALSE,2.5496221,TRUE,-0.20646501511411852,-0.06453852113757108,1.0043546600119717,647.6364869889514,586.6225475303366
accurate_weak,accurate,weak,71,8,log_r,-1.3093333199837622,-1.3093333199837622,0.75,-1.42917,-2.5114615,-0.3113279500000011,0,0,-0.11983668001623782,0.11983668001623782,-0.11983668001623782,FALSE,2.2001335499999986,TRUE,-0.15978224002165042,0,1.0005655226572732,677.6300040721798,355.48887697909686
accurate_weak,accurate,weak,71,8,log_d,-0.4780358009429998,-0.4780358009429998,0.75,-0.4318535,-0.795948,0.3044219499999995,0,0,0.0461823009429998,0.0461823009429998,-0.0461823009429998,FALSE,1.1003699499999995,TRUE,0.06157640125733307,0,1.0217872728975166,323.01954075790735,192.80902119074383
accurate_weak,accurate,weak,71,8,m,3.5,3.5,1.5,3.4852049999999997,1.808325,5.0928664999999995,0,0,-0.014795000000000336,0.014795000000000336,-0.014795000000000336,FALSE,3.2845414999999996,TRUE,-0.009863333333333557,0,1.0033374181190982,558.6962817986871,485.83936797531646
accurate_weak,accurate,weak,71,8,log_kappa,0.04879016416943205,0.04879016416943205,0.75,-0.0992909,-1.081823,1.0740245,0,0,-0.14808106416943206,0.14808106416943206,-0.14808106416943206,FALSE,2.1558475,TRUE,-0.19744141889257608,0,1.0110767112676073,472.2240205940125,439.221103414628
accurate_weak,accurate,weak,71,8,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.75,-1.014975,-2.3254140000000003,0.28163659999999996,0,0,0.034847124498677884,0.034847124498677884,-0.034847124498677884,FALSE,2.6070506000000004,TRUE,0.04646283266490384,0,1.0070090045446753,787.1867567694884,523.0651514650367
accurate_moderate,accurate,moderate,72,8,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.015825,-3.3275055,-0.8925113500000001,-0.06453852113757108,0.06453852113757108,-0.18324353625168976,0.18324353625168976,-0.11870501511411868,FALSE,2.4349941499999996,TRUE,-0.11870501511411868,-0.06453852113757108,1.005207870202064,660.023904405117,692.6713720991254
accurate_moderate,accurate,moderate,72,8,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.22074,-3.6895375,-1.2748165,-0.06453852113757108,0.06453852113757108,-0.38815853625168995,0.38815853625168995,-0.32362001511411886,FALSE,2.414721,TRUE,-0.32362001511411886,-0.06453852113757108,1.0018578847932624,730.368176135525,628.8342428340638
accurate_moderate,accurate,moderate,72,8,log_r,-1.3093333199837622,-1.3093333199837622,0.35,-1.34267,-1.902968,-0.7719887500000001,0,0,-0.033336680016237796,0.033336680016237796,-0.033336680016237796,FALSE,1.1309792499999998,TRUE,-0.09524765718925085,0,1.003157201425369,1042.733984660384,764.181113263874
accurate_moderate,accurate,moderate,72,8,log_d,-0.4780358009429998,-0.4780358009429998,0.35,-0.49473900000000004,-0.7793576,-0.2095471000000001,0,0,-0.01670319905700024,0.01670319905700024,-0.01670319905700024,FALSE,0.5698104999999999,TRUE,-0.047723425877143545,0,1.0048396990717992,833.9002660068132,814.6302280098633
accurate_moderate,accurate,moderate,72,8,m,3.5,3.5,0.6,3.505515,2.686305,4.322674999999999,0,0,0.005514999999999937,0.005514999999999937,-0.005514999999999937,FALSE,1.6363699999999994,TRUE,0.009191666666666562,0,1.0000531836724182,789.1257254366052,761.8872414748756
accurate_moderate,accurate,moderate,72,8,log_kappa,0.04879016416943205,0.04879016416943205,0.35,0.00796022,-0.47848255,0.6090384999999998,0,0,-0.040829944169432045,0.040829944169432045,-0.040829944169432045,FALSE,1.0875210499999999,TRUE,-0.11665698334123442,0,1.003601682381288,972.7125498236004,855.2557034445681
accurate_moderate,accurate,moderate,72,8,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.35,-1.058655,-1.6234385,-0.46547255000000015,0,0,-0.008832875501322057,0.008832875501322057,-0.008832875501322057,FALSE,1.15796595,TRUE,-0.02523678714663445,0,1.0011145791012794,1154.7271940870103,666.9976407107763
accurate_strong,accurate,strong,73,8,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.17048,-3.4604695000000003,-1.2243490000000004,-0.06453852113757108,0.06453852113757108,-0.33789853625168975,0.33789853625168975,-0.27336001511411867,FALSE,2.2361205,TRUE,-0.27336001511411867,-0.06453852113757108,1.0009387436327384,796.3912493042253,614.2732886610231
accurate_strong,accurate,strong,73,8,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.31502,-3.7408345,-1.4886835,-0.06453852113757108,0.06453852113757108,-0.48243853625168986,0.48243853625168986,-0.4179000151141188,FALSE,2.252151,TRUE,-0.4179000151141188,-0.06453852113757108,1.004178817958086,711.5878266220128,557.0170220026126
accurate_strong,accurate,strong,73,8,log_r,-1.3093333199837622,-1.3093333199837622,0.15,-1.3167200000000001,-1.5416755000000002,-1.0880744999999998,0,0,-0.007386680016237879,0.007386680016237879,-0.007386680016237879,FALSE,0.45360100000000037,TRUE,-0.04924453344158586,0,0.9991804490693159,1274.2997448837223,1064.2630875298073
accurate_strong,accurate,strong,73,8,log_d,-0.4780358009429998,-0.4780358009429998,0.15,-0.488378,-0.6916948500000001,-0.2966422,0,0,-0.010342199057000179,0.010342199057000179,-0.010342199057000179,FALSE,0.39505265000000006,TRUE,-0.06894799371333453,0,1.0039872623253234,821.3879953376954,513.1796253097353
accurate_strong,accurate,strong,73,8,m,3.5,3.5,0.25,3.4967249999999996,3.1191459999999998,3.8960854999999994,0,0,-0.003275000000000361,0.003275000000000361,-0.003275000000000361,FALSE,0.7769394999999997,TRUE,-0.013100000000001444,0,1.004929487671546,1150.1795048266824,908.5433464505651
accurate_strong,accurate,strong,73,8,log_kappa,0.04879016416943205,0.04879016416943205,0.15,0.04592205,-0.21677810000000003,0.28487094999999996,0,0,-0.0028681141694320497,0.0028681141694320497,-0.0028681141694320497,FALSE,0.5016490499999999,TRUE,-0.019120761129546998,0,1.0011420271375684,862.3280577562888,787.0988376348669
accurate_strong,accurate,strong,73,8,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.15,-1.045735,-1.2665279999999999,-0.8060680500000001,0,0,0.004087124498677763,0.004087124498677763,-0.004087124498677763,FALSE,0.46045994999999973,TRUE,0.027247496657851755,0,1.0017747459427582,885.9900629146634,842.0898896953063
mildly_wrong_weak,mildly_wrong,weak,74,8,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.77554,-3.1786005,-0.29706915000000006,-0.06453852113757108,0.06453852113757108,0.05704146374831032,0.05704146374831032,0.007497057389260764,TRUE,2.88153135,TRUE,0.1215799848858814,-0.06453852113757108,1.000710235487924,714.6188556631943,745.9825367504452
mildly_wrong_weak,mildly_wrong,weak,74,8,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.196905,-3.5839675000000004,-1.1039130000000004,-0.06453852113757108,0.06453852113757108,-0.3643235362516899,0.3643235362516899,-0.2997850151141188,FALSE,2.4800545,TRUE,-0.2997850151141188,-0.06453852113757108,1.007119260003324,947.4347079915893,783.3759394371599
mildly_wrong_weak,mildly_wrong,weak,74,8,log_r,-1.3093333199837622,-1.0861897686695525,0.75,-1.359365,-2.3722779999999997,-0.30433785000000035,0.2231435513142097,0.2231435513142097,-0.0500316800162377,0.0500316800162377,0.173111871297972,TRUE,2.067940149999999,TRUE,-0.36423364177392986,0.29752473508561295,1.0062432495418563,950.0870889718748,726.1346630659281
mildly_wrong_weak,mildly_wrong,weak,74,8,log_d,-0.4780358009429998,-0.6405547304407747,0.75,-0.4991675,-0.84441005,0.08173349499999999,-0.1625189294977749,0.1625189294977749,-0.021131699057000186,0.021131699057000186,0.14138723044077472,TRUE,0.926143545,TRUE,0.1885163072543663,-0.21669190599703322,1.0084251894834224,610.7264746150324,387.25655794988717
mildly_wrong_weak,mildly_wrong,weak,74,8,m,3.5,3.95,1.5,3.896095,2.265622,5.2603765,0.4500000000000002,0.4500000000000002,0.39609499999999986,0.39609499999999986,0.053905000000000314,TRUE,2.9947544999999995,TRUE,-0.035936666666666874,0.3000000000000001,1.0038192711773137,656.4311036950677,663.6796298187542
mildly_wrong_weak,mildly_wrong,weak,74,8,log_kappa,0.04879016416943205,0.2719337154836418,0.75,0.1354365,-0.83244175,1.3628014999999993,0.22314355131420976,0.22314355131420976,0.08664633583056794,0.08664633583056794,0.13649721548364183,TRUE,2.1952432499999994,TRUE,-0.18199628731152243,0.297524735085613,1.0067635327061712,634.7877850962732,686.7140406699768
mildly_wrong_weak,mildly_wrong,weak,74,8,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.75,-0.8442965,-2.06911,0.3926567,0.18232155679395456,0.18232155679395456,0.20552562449867784,0.20552562449867784,-0.023204067704723275,FALSE,2.4617666999999996,TRUE,0.030938756939631034,0.24309540905860608,1.001755401025219,1052.8210304121023,583.2456687279247
mildly_wrong_moderate,mildly_wrong,moderate,75,8,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.74564,-3.0340869999999995,-0.6267217500000001,-0.06453852113757108,0.06453852113757108,0.08694146374831013,0.08694146374831013,-0.02240294261073905,FALSE,2.4073652499999993,TRUE,0.1514799848858812,-0.06453852113757108,1.0043574311665753,698.1286963351959,719.5310735447338
mildly_wrong_moderate,mildly_wrong,moderate,75,8,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.36186,-3.6243635000000003,-1.4118325000000003,-0.06453852113757108,0.06453852113757108,-0.5292785362516899,0.5292785362516899,-0.4647400151141188,FALSE,2.2125310000000002,TRUE,-0.4647400151141188,-0.06453852113757108,1.0088447724855798,906.0519650600518,832.3932511333633
mildly_wrong_moderate,mildly_wrong,moderate,75,8,log_r,-1.3093333199837622,-1.0861897686695525,0.35,-1.1644549999999998,-1.6979654999999998,-0.6223750000000001,0.2231435513142097,0.2231435513142097,0.14487831998376244,0.14487831998376244,0.07826523133044727,TRUE,1.0755904999999997,TRUE,-0.2236149466584208,0.6375530037548849,1.000650610425958,1082.6417238018405,972.9924119309937
mildly_wrong_moderate,mildly_wrong,moderate,75,8,log_d,-0.4780358009429998,-0.6405547304407747,0.35,-0.5880955000000001,-0.87157075,-0.28706705000000005,-0.1625189294977749,0.1625189294977749,-0.1100596990570003,0.1100596990570003,0.05245923044077461,TRUE,0.5845037,TRUE,0.14988351554507032,-0.4643397985650712,1.0005465769226227,748.7575630001754,698.7093836093068
mildly_wrong_moderate,mildly_wrong,moderate,75,8,m,3.5,3.95,0.6,3.944675,3.123692,4.7604525,0.4500000000000002,0.4500000000000002,0.44467500000000015,0.44467500000000015,0.005325000000000024,TRUE,1.6367605000000003,TRUE,-0.00887500000000004,0.7500000000000003,1.007337918553821,903.9452560409203,893.1204934704016
mildly_wrong_moderate,mildly_wrong,moderate,75,8,log_kappa,0.04879016416943205,0.2719337154836418,0.35,0.260395,-0.26480715000000005,0.8280377499999999,0.22314355131420976,0.22314355131420976,0.21160483583056794,0.21160483583056794,0.011538715483641826,TRUE,1.0928449,TRUE,-0.032967758524690936,0.6375530037548851,1.0076874516361753,1023.8226487934106,676.4604383295051
mildly_wrong_moderate,mildly_wrong,moderate,75,8,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.35,-0.8725365,-1.4400265,-0.3314969000000001,0.18232155679395456,0.18232155679395456,0.1772856244986778,0.1772856244986778,0.005035932295276768,TRUE,1.1085296,TRUE,-0.014388377986505054,0.520918733697013,0.999249775570789,1279.8009365335874,936.7277375820141
mildly_wrong_strong,mildly_wrong,strong,76,8,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.69574,-2.6771740000000004,-0.8122604500000002,-0.06453852113757108,0.06453852113757108,0.1368414637483102,0.1368414637483102,-0.07230294261073911,FALSE,1.8649135500000003,TRUE,0.20137998488588127,-0.06453852113757108,1.0029737623449297,943.0232145853947,638.1384278867163
mildly_wrong_strong,mildly_wrong,strong,76,8,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.363915,-3.56492,-1.608713,-0.06453852113757108,0.06453852113757108,-0.5313335362516898,0.5313335362516898,-0.4667950151141187,FALSE,1.9562069999999998,TRUE,-0.4667950151141187,-0.06453852113757108,0.9999027498464057,747.8144623387396,861.7345658391334
